806.850117507391,1123.49494060222,776.850117507391,1123.49494060222
783.091665614396,1128.60169233661,1287.0916656144,1134.60169233661
730.519865175709,1294.79401676916,775.519865175709,1132.79401676916
832.163330684416,1125.75615841988,822.163330684416,1163.75615841988
874.754771006294,1162.64896271564,883.754771006294,1124.64896271564
918.084987428039,1132.53362164926,910.084987428039,1170.53362164926
963.488425052725,1158.40639998484,970.488425052725,1120.40639998484
1036.55428836774,1132.45752009563,1029.55428836774,1170.45752009563
1067.19624175876,1160.93803783134,1073.19624175876,1123.93803783134
1126.62983297929,1138.1923813168,1120.62983297929,1174.1923813168
1121.36101634987,1160.48065191694,1126.36101634987,1128.48065191694
1171.40586502384,1172.51711104251,1175.40586502384,1136.51711104251
1270.9088236196,1137.08054028265,1246.9088236196,1388.08054028265
1221.79748380277,1136.328774767,1217.79748380277,1172.328774767
812.965318122879,1151.00027272571,819.965318122879,1126.00027272571
1234.82607894763,1162.59283949994,1237.82607894763,1130.59283949994
1032.68923418503,1162.15322916582,1037.68923418503,1136.15322916582
969.186079168692,1172.0987798823,932.186079168692,1172.0987798823
810.363172797486,1176.26390589215,761.363172797486,1176.26390589215
1058.47063127253,1171.76180123258,1034.47063127253,1170.76180123258
814.580051529221,1177.18081960175,863.580051529221,1177.18081960175
911.038624422625,1173.4740427481,861.038624422625,1173.4740427481
912.310683243908,1169.18975855317,962.310683243908,1169.18975855317
1020.7949129222,1172.98306413181,973.794912922196,1172.98306413181
1166.00890734047,1162.94871919602,1141.00890734047,1163.94871919602
1264.27464329358,1172.25071600359,1220.27464329358,1172.25071600359
1018.20987324417,1175.4918393828,1067.20987324417,1176.4918393828
1124.86229734775,1178.90853768773,1075.86229734775,1178.90853768773
776.146285069175,1170.03059432376,799.146285069175,1171.03059432376
809.331581988372,1199.64109969977,819.331581988372,1160.64109969977
874.431307714432,1164.64606446307,864.431307714432,1203.64606446307
906.407667794265,1210.24153839517,915.407667794265,1172.24153839517
964.020498902537,1169.47114009969,956.020498902537,1208.47114009969
1119.66223701276,1176.27830904443,1166.66223701276,1177.27830904443
1221.84031336755,1165.28954712115,1174.84031336755,1164.28954712115
1219.51853249129,1178.9704016773,1266.51853249129,1179.9704016773
853.638615313917,1169.01295794547,815.638615313917,1169.01295794547
867.095599642955,1172.49730389938,908.095599642955,1172.49730389938
1005.45859074779,1213.42467150372,1013.45859074779,1176.42467150372
1064.27782185655,1179.15675472934,1058.27782185655,1218.15675472934
1123.18368001562,1207.34557514638,1129.18368001562,1169.34557514638
975.907637408935,1187.52443494555,980.907637408935,1162.52443494555
986.885094238445,1172.81574739423,1009.88509423845,1172.81574739423
1073.46537357848,1177.64360338263,1094.46537357848,1177.64360338263
1166.69872160628,1169.27417987306,1161.69872160628,1206.27417987306
1216.61577084102,1217.01622357685,1221.61577084102,1180.01622357685
1179.70838700607,1172.123670673,1205.70838700607,1172.123670673
855.094787746668,1205.64394800086,862.094787746668,1175.64394800086
1236.02416604571,1169.10341440141,1233.02416604571,1196.10341440141
1164.53118139599,1203.46302693803,1167.53118139599,1177.46302693803
802.131081497297,1201.83666867577,755.131081497297,1201.83666867577
908.055588040501,1211.45505118463,887.055588040501,1210.45505118463
1014.53761745337,1197.41612116154,972.537617453374,1196.41612116154
853.526827286929,1201.3706727894,803.526827286929,1200.3706727894
968.081953096204,1208.01979747694,918.081953096204,1208.01979747694
1119.50964530651,1202.75368980318,1078.50964530651,1201.75368980318
1207.19808050804,1202.64682009537,1165.19808050804,1202.64682009537
757.043207443319,1200.26824474894,807.043207443319,1200.26824474894
855.635806920007,1201.64810593799,905.635806920007,1201.64810593799
964.33420040831,1200.16133978032,1014.33420040831,1200.16133978032
1057.60495155677,1216.52288659476,1009.60495155677,1216.52288659476
1162.07830551732,1202.40198933519,1112.07830551732,1202.40198933519
796.559062833898,1212.80090938415,785.559062833898,1254.80090938415
843.416738955304,1240.30534045771,853.416738955304,1199.30534045771
1057.52502511069,1214.53074972983,1106.52502511069,1214.53074972983
1170.49540614337,1214.72019745409,1219.49540614337,1215.72019745409
1260.29919645377,1210.35639217962,1213.29919645377,1210.35639217962
910.708559477702,1207.52753558476,901.708559477702,1247.52753558476
947.477166066878,1256.21842508111,955.477166066878,1216.21842508111
1059.502035073,1251.59583477676,1066.502035073,1211.59583477676
813.545743337832,1204.59213393088,853.545743337832,1204.59213393088
919.477547829971,1216.62962944526,950.477547829971,1216.62962944526
1013.94860716723,1212.19549250603,1006.94860716723,1249.19549250603
1118.44251027144,1216.25874611363,1112.44251027144,1254.25874611363
1153.79389283899,1244.41386061534,1159.79389283899,1204.41386061534
1111.44140671566,1204.69346352108,1155.44140671566,1204.69346352108
1209.27635985054,1219.16375701968,1205.27635985054,1258.16375701968
1216.31390736625,1218.15005854797,1252.31390736625,1218.15005854797
1217.92219274305,1240.19326431025,1220.92219274305,1209.19326431025
1105.64836273436,1242.19023721572,1109.64836273436,1216.19023721572
